forecast_horizon, my_seed, mean_mse, sd_mse, mean_rmse, sd_rmse, mean_mae, sd_mae, mean_mre, sd_mre
1,0,10451.661815281353,10374.280004122602,92.43428317214024,43.69021774323722,38.914751698802164,16.357027869391224,0.29426024012817575,0.2916862589598277
2,0,10493.694954139415,9487.49984767291,94.61459432218737,39.27850123933104,38.777254622150835,14.951503063194385,0.294214273732036,0.21429860538906723
3,0,10411.36728969032,9646.325795573539,95.15151463466398,36.85731392981948,40.200292229679526,14.682698385266477,0.3278653470292799,0.25823418095804596
1,1,10072.207245623897,10282.199450571861,90.3756507316883,43.65451800816633,37.231777664450185,15.36796540792705,0.28057532378832034,0.28203902196760494
2,1,9874.423642018894,9108.772428473241,92.18260816264997,37.117484331699806,38.598732979120626,14.442837001920148,0.3059450249360422,0.24344026289087342
3,1,10357.239212517905,9600.31415690961,94.75375796779528,37.146788195043214,39.69783229849504,14.784350156066733,0.3168756738632584,0.2322862775037853
1,2,9565.866141936027,9351.068739122942,88.63769499667399,41.35653677194804,37.21763940180091,15.486087489202397,0.28530662073254903,0.25132120279001363
2,2,10998.114916309549,10381.564081158693,96.14742982004951,41.89218384699367,39.09736047898128,15.824998119239014,0.2963139365053832,0.21558545978549024
3,2,10748.569362997616,9644.333782261967,96.7216250397252,37.34200865532255,40.61526097049651,15.265134708863457,0.31945164896214256,0.22880615559296724
1,3,10393.233683030747,10375.507518377386,91.85705479062175,44.23592554792015,37.8789264418766,15.747705111892165,0.2961157427544001,0.32102538331005886
2,3,10833.85549114975,9949.864837210296,95.98906732656135,40.262062727292694,39.94140516134651,15.54605047544304,0.31239210660766065,0.23624162674087204
3,3,11406.986825819144,10100.622209524072,99.18818245120241,39.61990764802472,41.414446085056056,15.775363189538274,0.33184468635582115,0.24899346819292378
1,4,9623.450086574583,9825.13114389819,88.4210250116543,42.50146195466168,36.9392705405011,15.202997713531811,0.2856191258214831,0.28036438935028535
2,4,10638.864883441674,9574.754926419402,95.29250506279624,39.487231765049586,39.23351256318402,15.513008328368448,0.2983762278425842,0.23431866837229925
3,4,10816.22150014279,10260.69715002294,96.27355582366778,39.352963020709616,39.25831082744549,15.005260311796954,0.31169657790120686,0.2430202445584117
1,5,10006.733363623262,10196.506513730905,90.48574369912367,42.664676783978386,37.675733908629674,15.446086316383674,0.2829741250489308,0.27364064221468154
2,5,9709.551392483558,9083.170430514478,90.9894953090309,37.83406061532609,38.027879535601436,14.635820405185846,0.30051419452214384,0.23408837749617264
3,5,10735.150589879986,10504.12517334334,96.08693516723406,38.774387349999124,39.688319579400314,14.849634118563566,0.312266202844496,0.22399933203483788
1,6,10121.809502971548,10213.240097257767,90.32406985214566,44.324700563299885,37.00567857585126,15.39730045503413,0.2781278087316897,0.2678928770926122
2,6,9981.526202071544,9168.243308104633,92.32486803827643,38.19183236860499,37.80438978658419,14.463286290516958,0.28831389219874176,0.22424208867289377
3,6,11085.794315432293,9257.424072420703,98.42718981159373,37.400729177013034,40.54815237823834,15.159400437693401,0.310225574100503,0.21382428146091403
1,7,10274.565222903822,10213.455178256896,91.31895918200544,44.007970573756964,38.12392750372376,16.231468534530745,0.28814016617124044,0.27892718239105724
2,7,10267.439822972992,8866.609577021003,94.22176279276293,37.29108590701243,38.616186853374174,14.346865142373627,0.30761926375339216,0.25788035796395165
3,7,10244.154873802054,9391.924138845547,94.42785676261944,36.447493249618034,39.33325902912449,14.554651184199278,0.3152588298369759,0.22541514354281186
1,8,10328.615122441888,10602.204975580938,91.62882568723755,43.97795158376092,37.99241030578609,15.721584481682436,0.2910657230083982,0.2942063581953342
2,8,11000.439859207097,9879.106197388239,96.65030577716253,40.746332607699884,39.8940071539168,16.145467676806113,0.308423548518681,0.23832692083936793
3,8,10576.587101941801,9722.308535364604,95.83064561237863,37.33635198791459,40.04587124586917,14.61106961923182,0.3296774726226737,0.2555663385281082
1,9,9979.542583381035,10267.391823126436,89.83487333717105,43.70937252403971,37.65639188851561,15.718581026044388,0.2979437283207255,0.3226879673551223
2,9,10303.44846080211,9253.12900313752,93.9687742094346,38.39660781843772,39.17353631558186,14.820607517977209,0.32910023313353376,0.28843605684092527
3,9,10968.007547495667,9952.347231463316,97.32509584696722,38.68889360076777,40.10038892140393,15.024633112863922,0.3197291503212793,0.24283996324182655
forecast_horizon, my_seed, mean_mse, sd_mse, mean_rmse, sd_rmse, mean_mae, sd_mae, mean_mre, sd_mre
forecast_horizon, my_seed, mean_mse, sd_mse, mean_rmse, sd_rmse, mean_mae, sd_mae, mean_mre, sd_mre
forecast_horizon, my_seed, mean_mse, sd_mse, mean_rmse, sd_rmse, mean_mae, sd_mae, mean_mre, sd_mre
forecast_horizon, my_seed, mean_mse, sd_mse, mean_rmse, sd_rmse, mean_mae, sd_mae, mean_mre, sd_mre
forecast_horizon, my_seed, mean_mse, sd_mse, mean_rmse, sd_rmse, mean_mae, sd_mae, mean_mre, sd_mre
forecast_horizon, my_seed, mean_mse, sd_mse, mean_rmse, sd_rmse, mean_mae, sd_mae, mean_mre, sd_mre
forecast_horizon, my_seed, mean_mse, sd_mse, mean_rmse, sd_rmse, mean_mae, sd_mae, mean_mre, sd_mre
1,0,10651.797175598735,10815.198863900649,92.89008642092249,44.995289127063685,37.89014804370238,15.732703093994708,0.28689136867989445,0.3040143020670706
